order_id,date_id,price_inr,rating,rating_count,location_id,restaurant_id,category_id,dish_id,date_id,full_date,year,month,month_name,quarter,day,week,location_id,state,city,location,restaurant_id,restaurant_name,category_id,category,dish_id,dish_name
2852,23,299.00,3.00,17,22,14,2,575,23,2025-02-22,2025,2,February,1,22,7,22,Karnataka,Bengaluru,Whitefield,14,KFC,2,Recommended,575,"American Roll & Popcorn Chicken Meal"
2853,44,299.00,5.00,4,1,14,2,575,44,2025-08-08,2025,8,August,3,8,31,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",14,KFC,2,Recommended,575,"American Roll & Popcorn Chicken Meal"
2860,165,175.00,5.00,13,2,22,2,1357,165,2025-05-26,2025,5,May,2,26,21,2,Karnataka,Bengaluru,Kengeri,22,"The Belgian Waffle Co.",2,Recommended,1357,"Oreo Shake"
2861,12,175.00,4.00,44,1,22,2,1357,12,2025-07-24,2025,7,July,3,24,29,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",22,"The Belgian Waffle Co.",2,Recommended,1357,"Oreo Shake"
2863,4,365.00,5.00,31,1,22,2,1375,4,2025-04-17,2025,4,April,2,17,15,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",22,"The Belgian Waffle Co.",2,Recommended,1375,"Mini Waffle Box of 4 - Assorted"
2864,42,365.00,4.00,37,2,22,2,1375,42,2025-02-28,2025,2,February,1,28,8,2,Karnataka,Bengaluru,Kengeri,22,"The Belgian Waffle Co.",2,Recommended,1375,"Mini Waffle Box of 4 - Assorted"
2905,61,389.00,4.00,0,9,19,2,1177,61,2025-05-15,2025,5,May,2,15,19,9,Karnataka,Bengaluru,"Rr Nagar",19,"Quick Crave",2,Recommended,1177,"Hyderabadi Chicken Tikka Biryani (Serves 1)"
2922,79,749.00,4.00,1,22,39,2,2935,79,2025-02-17,2025,2,February,1,17,7,22,Karnataka,Bengaluru,Whitefield,39,"Andhra Gunpowder",2,Recommended,2935,"Veg Family Bucket Biryani"
2927,35,159.00,5.00,235,22,47,2,3517,35,2025-02-27,2025,2,February,1,27,8,22,Karnataka,Bengaluru,Whitefield,47,Homely,2,Recommended,3517,"Beans Carrot Poriyal"
2941,152,370.00,3.00,249,1,20,2,1222,152,2025-07-19,2025,7,July,3,19,28,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",20,"Nandhana Palace",2,Recommended,1222,"Chicken French Fry Boneless"
2962,81,299.00,4.00,24,24,38,2,2917,81,2025-01-04,2025,1,January,1,4,0,24,Karnataka,Bengaluru,Varthur,38,Subway,2,Recommended,2917,"Potato Chilli Cheese"
2963,89,274.00,4.00,11,1,38,2,2917,89,2025-01-29,2025,1,January,1,29,4,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",38,Subway,2,Recommended,2917,"Potato Chilli Cheese"
2969,222,309.00,4.00,142,22,12,2,494,222,2025-02-10,2025,2,February,1,10,6,22,Karnataka,Bengaluru,Whitefield,12,"Big Bowl",2,Recommended,494,"Chicken Fried Rice Bowl"
2970,110,309.00,4.00,133,29,12,2,494,110,2025-05-14,2025,5,May,2,14,19,29,Karnataka,Bengaluru,Dasarahalli,12,"Big Bowl",2,Recommended,494,"Chicken Fried Rice Bowl"
2971,8,309.00,4.00,53,13,12,2,494,8,2025-04-13,2025,4,April,2,13,15,13,Karnataka,Bengaluru,Uttarahalli,12,"Big Bowl",2,Recommended,494,"Chicken Fried Rice Bowl"
2973,69,1088.00,4.00,9,1,20,2,1214,69,2025-01-27,2025,1,January,1,27,4,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",20,"Nandhana Palace",2,Recommended,1214,"Bucket Supreme Boneless Chicken Biryani"
2976,105,359.00,4.00,6,9,23,2,1536,105,2025-07-10,2025,7,July,3,10,27,9,Karnataka,Bengaluru,"Rr Nagar",23,"The Good Bowl",2,Recommended,1536,"Creamy Chicken Tikka Rice Bowl"
2977,56,359.00,5.00,38,5,23,2,1536,56,2025-07-20,2025,7,July,3,20,29,5,Karnataka,Bengaluru,"Kengeri Satellite Town",23,"The Good Bowl",2,Recommended,1536,"Creamy Chicken Tikka Rice Bowl"
2978,143,359.00,3.00,36,22,23,2,1536,143,2025-02-26,2025,2,February,1,26,8,22,Karnataka,Bengaluru,Whitefield,23,"The Good Bowl",2,Recommended,1536,"Creamy Chicken Tikka Rice Bowl"
2996,188,199.00,4.00,15,9,35,2,2602,188,2025-08-20,2025,8,August,3,20,33,9,Karnataka,Bengaluru,"Rr Nagar",35,"Daily Kitchen - Everyday Homely Meals",2,Recommended,2602,"Ghee Tadka Dal Khichdi Thali"
3003,23,319.00,4.00,80,22,6,2,268,23,2025-02-22,2025,2,February,1,22,7,22,Karnataka,Bengaluru,Whitefield,6,"Chinese Wok",2,Recommended,268,"Hunan Chicken Bowl"
3004,37,319.00,4.00,16,13,6,2,268,37,2025-01-22,2025,1,January,1,22,3,13,Karnataka,Bengaluru,Uttarahalli,6,"Chinese Wok",2,Recommended,268,"Hunan Chicken Bowl"
3005,116,319.00,4.00,19,25,6,2,268,116,2025-08-22,2025,8,August,3,22,33,25,Karnataka,Bengaluru,Hesaraghatta,6,"Chinese Wok",2,Recommended,268,"Hunan Chicken Bowl"
3006,68,319.00,5.00,6,13,12,2,268,68,2025-01-08,2025,1,January,1,8,1,13,Karnataka,Bengaluru,Uttarahalli,12,"Big Bowl",2,Recommended,268,"Hunan Chicken Bowl"
3007,117,319.00,4.00,7,29,12,2,268,117,2025-08-11,2025,8,August,3,11,32,29,Karnataka,Bengaluru,Dasarahalli,12,"Big Bowl",2,Recommended,268,"Hunan Chicken Bowl"
3008,201,319.00,4.00,13,22,12,2,268,201,2025-07-21,2025,7,July,3,21,29,22,Karnataka,Bengaluru,Whitefield,12,"Big Bowl",2,Recommended,268,"Hunan Chicken Bowl"
3016,23,349.00,4.00,41,22,13,2,600,23,2025-02-22,2025,2,February,1,22,7,22,Karnataka,Bengaluru,Whitefield,13,"Olio - The Wood Fired Pizzeria",2,Recommended,600,"Farmer's Pick Pizza"
3017,130,349.00,5.00,9,30,13,2,600,130,2025-08-06,2025,8,August,3,6,31,30,Karnataka,Bengaluru,"maruti layout",13,"Olio - The Wood Fired Pizzeria",2,Recommended,600,"Farmer's Pick Pizza"
3018,202,299.00,5.00,4,12,13,2,600,202,2025-05-29,2025,5,May,2,29,21,12,Karnataka,Bengaluru,Kanakapura,13,"Olio - The Wood Fired Pizzeria",2,Recommended,600,"Farmer's Pick Pizza"
3026,157,296.61,4.00,1,8,17,2,1064,157,2025-04-28,2025,4,April,2,28,17,8,Karnataka,Bengaluru,"KENGERI UPANAGAR",17,"NIC Ice Creams",2,Recommended,1064,"Lychee Ice Cream 500ml"
3073,103,340.00,4.00,0,1,20,2,1209,103,2025-08-31,2025,8,August,3,31,35,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",20,"Nandhana Palace",2,Recommended,1209,"Nellore Chicken Biryani"
3124,190,1029.00,4.00,0,22,45,2,3372,190,2025-06-03,2025,6,June,2,3,22,22,Karnataka,Bengaluru,Whitefield,45,"The Biryani Life",2,Recommended,3372,"Hyderabadi Kalimirch Chicken Biryani (Serves 4)"
3126,119,189.00,4.00,19,14,9,2,348,119,2025-06-23,2025,6,June,2,23,25,14,Karnataka,Bengaluru,"Global Mall",9,"Pizza Hut",2,Recommended,348,"Chilli Paneer Sizzle"
3127,206,189.00,4.00,63,21,9,2,348,206,2025-06-26,2025,6,June,2,26,25,21,Karnataka,Bengaluru,"Varthur Gunjur",9,"Pizza Hut",2,Recommended,348,"Chilli Paneer Sizzle"
3128,115,189.00,4.00,73,26,9,2,348,115,2025-01-25,2025,1,January,1,25,3,26,Karnataka,Bengaluru,"Jalahalli Cross",9,"Pizza Hut",2,Recommended,348,"Chilli Paneer Sizzle"
3129,95,189.00,5.00,20,18,9,2,348,95,2025-05-28,2025,5,May,2,28,21,18,Karnataka,Bengaluru,Banashankari,9,"Pizza Hut",2,Recommended,348,"Chilli Paneer Sizzle"
3132,129,449.00,5.00,6,1,14,2,608,129,2025-06-08,2025,6,June,2,8,23,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",14,KFC,2,Recommended,608,"Spicy Zinger Burger and Popcorn Meal"
3133,179,449.00,4.00,28,22,14,2,608,179,2025-07-03,2025,7,July,3,3,26,22,Karnataka,Bengaluru,Whitefield,14,KFC,2,Recommended,608,"Spicy Zinger Burger and Popcorn Meal"
3138,190,360.17,5.00,1,8,17,2,1063,190,2025-06-03,2025,6,June,2,3,22,8,Karnataka,Bengaluru,"KENGERI UPANAGAR",17,"NIC Ice Creams",2,Recommended,1063,"Velvety Nutella Ice Cream 500ml"
3145,30,175.00,3.00,3,2,22,2,1355,30,2025-02-16,2025,2,February,1,16,7,2,Karnataka,Bengaluru,Kengeri,22,"The Belgian Waffle Co.",2,Recommended,1355,"Belgian Chocomelt Shake"
3146,124,175.00,4.00,1,1,22,2,1355,124,2025-08-05,2025,8,August,3,5,31,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",22,"The Belgian Waffle Co.",2,Recommended,1355,"Belgian Chocomelt Shake"
3158,40,2389.00,5.00,4,20,36,2,2706,40,2025-02-18,2025,2,February,1,18,7,20,Karnataka,Bengaluru,"Beml Layout",36,"RNR Biryani - Taste of 1953",2,Recommended,2706,"Donne Mutton Biryani Bucket (Serves 6 To 7)"
3161,23,299.00,4.00,109,22,39,2,2951,23,2025-02-22,2025,2,February,1,22,7,22,Karnataka,Bengaluru,Whitefield,39,"Andhra Gunpowder",2,Recommended,2951,"Paneer Makhni Biryani"
3164,92,625.00,4.00,5,22,22,2,3120,92,2025-08-21,2025,8,August,3,21,33,22,Karnataka,Bengaluru,Whitefield,22,"The Belgian Waffle Co.",2,Recommended,3120,"Almond brownie waffle cake (Double Layer)"
3178,23,309.00,4.00,0,1,14,2,605,23,2025-02-22,2025,2,February,1,22,7,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",14,KFC,2,Recommended,605,"2 x Chatpata Chana Veg Burger Meal"
3179,97,309.00,4.00,0,22,14,2,605,97,2025-01-13,2025,1,January,1,13,2,22,Karnataka,Bengaluru,Whitefield,14,KFC,2,Recommended,605,"2 x Chatpata Chana Veg Burger Meal"
3192,33,135.00,4.00,217,22,26,2,1563,33,2025-06-10,2025,6,June,2,10,23,22,Karnataka,Bengaluru,Whitefield,26,Theobroma,2,Recommended,1563,"Eggless Fresh Cream Pineapple Pastry [1 Piece]"
3193,85,135.00,4.00,143,16,26,2,1563,85,2025-05-23,2025,5,May,2,23,20,16,Karnataka,Bengaluru,"Vijay Nagar",26,Theobroma,2,Recommended,1563,"Eggless Fresh Cream Pineapple Pastry [1 Piece]"
3194,84,135.00,4.00,35,11,26,2,1563,84,2025-06-21,2025,6,June,2,21,24,11,Karnataka,Bengaluru,"Forum Mall",26,Theobroma,2,Recommended,1563,"Eggless Fresh Cream Pineapple Pastry [1 Piece]"
3203,167,109.00,4.00,143,1,33,2,2432,167,2025-04-20,2025,4,April,2,20,16,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",33,"Domino's Pizza",2,Recommended,2432,"Paneer & Capsicum with Videshi Hot Sauce"
3213,175,79.00,4.00,0,22,44,2,3261,175,2025-02-02,2025,2,February,1,2,5,22,Karnataka,Bengaluru,Whitefield,44,"Sweet Truth - Cake and Desserts",2,Recommended,3261,"Kesar Thandai Ice Cream Cup"
3226,37,309.00,5.00,3,5,23,2,1538,37,2025-01-22,2025,1,January,1,22,3,5,Karnataka,Bengaluru,"Kengeri Satellite Town",23,"The Good Bowl",2,Recommended,1538,"Mughlai Egg Curry Rice Bowl"
3227,60,309.00,4.00,1,9,23,2,1538,60,2025-08-17,2025,8,August,3,17,33,9,Karnataka,Bengaluru,"Rr Nagar",23,"The Good Bowl",2,Recommended,1538,"Mughlai Egg Curry Rice Bowl"
3228,112,309.00,4.00,1,22,23,2,1538,112,2025-02-13,2025,2,February,1,13,6,22,Karnataka,Bengaluru,Whitefield,23,"The Good Bowl",2,Recommended,1538,"Mughlai Egg Curry Rice Bowl"
3232,73,150.00,5.00,126,16,26,2,1565,73,2025-08-14,2025,8,August,3,14,32,16,Karnataka,Bengaluru,"Vijay Nagar",26,Theobroma,2,Recommended,1565,"Chocoholic Pastry [1 Piece]"
3233,54,150.00,4.00,13,11,26,2,1565,54,2025-08-10,2025,8,August,3,10,32,11,Karnataka,Bengaluru,"Forum Mall",26,Theobroma,2,Recommended,1565,"Chocoholic Pastry [1 Piece]"
3234,127,150.00,4.00,142,22,26,2,1565,127,2025-05-07,2025,5,May,2,7,18,22,Karnataka,Bengaluru,Whitefield,26,Theobroma,2,Recommended,1565,"Chocoholic Pastry [1 Piece]"
3285,38,279.00,4.00,0,9,23,2,2392,38,2025-08-19,2025,8,August,3,19,33,9,Karnataka,Bengaluru,"Rr Nagar",23,"The Good Bowl",2,Recommended,2392,"Sabudana Khichdi & Dum Aloo Bowl"
3288,194,229.00,4.00,24,9,35,2,2628,194,2025-04-29,2025,4,April,2,29,17,9,Karnataka,Bengaluru,"Rr Nagar",35,"Daily Kitchen - Everyday Homely Meals",2,Recommended,2628,"Punjabi Chole - Feast Thali"
3295,26,369.00,4.00,1,24,38,2,2921,26,2025-06-07,2025,6,June,2,7,22,24,Karnataka,Bengaluru,Varthur,38,Subway,2,Recommended,2921,"Cheesy Lamb Pepperoni"
3296,190,314.00,4.00,0,1,38,2,2921,190,2025-06-03,2025,6,June,2,3,22,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",38,Subway,2,Recommended,2921,"Cheesy Lamb Pepperoni"
3297,23,209.00,4.00,159,24,38,2,2926,23,2025-02-22,2025,2,February,1,22,7,24,Karnataka,Bengaluru,Varthur,38,Subway,2,Recommended,2926,"Veggie Delite Sandwich"
3298,108,194.00,4.00,322,1,38,2,2926,108,2025-07-18,2025,7,July,3,18,28,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",38,Subway,2,Recommended,2926,"Veggie Delite Sandwich"
3304,52,199.00,4.00,1,22,47,2,3523,52,2025-04-07,2025,4,April,2,7,14,22,Karnataka,Bengaluru,Whitefield,47,Homely,2,Recommended,3523,"Egg Curry"
3307,23,749.00,4.00,1,14,9,2,353,23,2025-02-22,2025,2,February,1,22,7,14,Karnataka,Bengaluru,"Global Mall",9,"Pizza Hut",2,Recommended,353,"Bold BBQ Veggie Thin n Crispy"
3308,108,749.00,4.00,2,18,9,2,353,108,2025-07-18,2025,7,July,3,18,28,18,Karnataka,Bengaluru,Banashankari,9,"Pizza Hut",2,Recommended,353,"Bold BBQ Veggie Thin n Crispy"
3309,40,749.00,3.00,4,21,9,2,353,40,2025-02-18,2025,2,February,1,18,7,21,Karnataka,Bengaluru,"Varthur Gunjur",9,"Pizza Hut",2,Recommended,353,"Bold BBQ Veggie Thin n Crispy"
3310,16,749.00,3.00,5,26,9,2,353,16,2025-04-27,2025,4,April,2,27,17,26,Karnataka,Bengaluru,"Jalahalli Cross",9,"Pizza Hut",2,Recommended,353,"Bold BBQ Veggie Thin n Crispy"
3320,23,93.00,4.00,65,22,16,2,926,23,2025-02-22,2025,2,February,1,22,7,22,Karnataka,Bengaluru,Whitefield,16,"Polar Bear",2,Recommended,926,"Alphonso Mango Chilli Sorbet"
3342,23,239.00,5.00,53,5,23,2,1447,23,2025-02-22,2025,2,February,1,22,7,5,Karnataka,Bengaluru,"Kengeri Satellite Town",23,"The Good Bowl",2,Recommended,1447,"Corn Masala Rice Bowl"
3343,24,239.00,4.00,38,22,23,2,1447,24,2025-01-02,2025,1,January,1,2,0,22,Karnataka,Bengaluru,Whitefield,23,"The Good Bowl",2,Recommended,1447,"Corn Masala Rice Bowl"
3351,23,239.00,4.00,2,22,40,2,3010,23,2025-02-22,2025,2,February,1,22,7,22,Karnataka,Bengaluru,Whitefield,40,"Wendy's Burgers",2,Recommended,3010,"Korean Spicy Veg Burger"
3356,40,410.00,4.00,0,22,22,2,3100,40,2025-02-18,2025,2,February,1,18,7,22,Karnataka,Bengaluru,Whitefield,22,"The Belgian Waffle Co.",2,Recommended,3100,"Treats For Two"
3359,168,199.00,4.00,0,22,44,2,3279,168,2025-07-15,2025,7,July,3,15,28,22,Karnataka,Bengaluru,Whitefield,44,"Sweet Truth - Cake and Desserts",2,Recommended,3279,"Peanut Butter Cheesecake Slice"
3368,132,59.00,5.00,21,13,6,2,304,132,2025-04-02,2025,4,April,2,2,13,13,Karnataka,Bengaluru,Uttarahalli,6,"Chinese Wok",2,Recommended,304,"Black forest Mousse Cake"
3369,204,59.00,4.00,38,22,6,2,304,204,2025-04-15,2025,4,April,2,15,15,22,Karnataka,Bengaluru,Whitefield,6,"Chinese Wok",2,Recommended,304,"Black forest Mousse Cake"
3401,134,189.00,4.00,0,22,41,2,3109,134,2025-02-12,2025,2,February,1,12,6,22,Karnataka,Bengaluru,Whitefield,41,"Faasos - Wraps, Rolls & Shawarma",2,Recommended,3109,"Baked Margherita Pizza Wrap (Non-Spicy)."
3405,23,109.00,5.00,84,14,9,2,345,23,2025-02-22,2025,2,February,1,22,7,14,Karnataka,Bengaluru,"Global Mall",9,"Pizza Hut",2,Recommended,345,"Classic Onion Capsicum"
3406,23,109.00,4.00,144,21,9,2,345,23,2025-02-22,2025,2,February,1,22,7,21,Karnataka,Bengaluru,"Varthur Gunjur",9,"Pizza Hut",2,Recommended,345,"Classic Onion Capsicum"
3407,99,109.00,4.00,94,18,9,2,345,99,2025-06-09,2025,6,June,2,9,23,18,Karnataka,Bengaluru,Banashankari,9,"Pizza Hut",2,Recommended,345,"Classic Onion Capsicum"
3408,83,109.00,4.00,251,26,9,2,345,83,2025-01-17,2025,1,January,1,17,2,26,Karnataka,Bengaluru,"Jalahalli Cross",9,"Pizza Hut",2,Recommended,345,"Classic Onion Capsicum"
3410,23,310.00,4.00,52,15,11,2,493,23,2025-02-22,2025,2,February,1,22,7,15,Karnataka,Bengaluru,"Mysore Road",11,"A2B - Adyar Ananda Bhavan",2,Recommended,493,"Paneer Tikka Masala"
3411,182,310.00,4.00,157,27,11,2,493,182,2025-07-02,2025,7,July,3,2,26,27,Karnataka,Bengaluru,Vidyaranyapura,11,"A2B - Adyar Ananda Bhavan",2,Recommended,493,"Paneer Tikka Masala"
3412,82,310.00,4.00,375,22,11,2,493,82,2025-02-04,2025,2,February,1,4,5,22,Karnataka,Bengaluru,Whitefield,11,"A2B - Adyar Ananda Bhavan",2,Recommended,493,"Paneer Tikka Masala"
3415,23,239.00,5.00,3,22,14,2,596,23,2025-02-22,2025,2,February,1,22,7,22,Karnataka,Bengaluru,Whitefield,14,KFC,2,Recommended,596,"Gold Edition - Veg Zinger Burger"
3416,136,239.00,4.00,1,1,14,2,596,136,2025-06-25,2025,6,June,2,25,25,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",14,KFC,2,Recommended,596,"Gold Edition - Veg Zinger Burger"
3419,121,1088.00,5.00,8,1,20,2,1217,121,2025-01-11,2025,1,January,1,11,1,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",20,"Nandhana Palace",2,Recommended,1217,"Bucket Nati Style Donne Chicken Biryani"
3440,7,275.00,4.00,18,22,11,2,3482,7,2025-01-21,2025,1,January,1,21,3,22,Karnataka,Bengaluru,Whitefield,11,"A2B - Adyar Ananda Bhavan",2,Recommended,3482,"Veg Hyderabad Curry"
3441,23,275.00,4.00,32,27,11,2,3482,23,2025-02-22,2025,2,February,1,22,7,27,Karnataka,Bengaluru,Vidyaranyapura,11,"A2B - Adyar Ananda Bhavan",2,Recommended,3482,"Veg Hyderabad Curry"
3442,48,229.00,4.00,0,22,47,2,3485,48,2025-02-21,2025,2,February,1,21,7,22,Karnataka,Bengaluru,Whitefield,47,Homely,2,Recommended,3485,"Make Your Own Meal"
3473,44,259.00,4.00,0,9,29,2,2797,44,2025-08-08,2025,8,August,3,8,31,9,Karnataka,Bengaluru,"Rr Nagar",29,"LunchBox  Meals and Thalis",2,Recommended,2797,"Gobi Paratha & Double Omelette Combo"
3475,54,269.00,4.00,0,22,41,2,3125,54,2025-08-10,2025,8,August,3,10,32,22,Karnataka,Bengaluru,Whitefield,41,"Faasos - Wraps, Rolls & Shawarma",2,Recommended,3125,"Buldak Fried Paneer Korean Wrap (Spicy)."
3487,9,309.00,4.00,52,22,12,2,487,9,2025-05-02,2025,5,May,2,2,17,22,Karnataka,Bengaluru,Whitefield,12,"Big Bowl",2,Recommended,487,"Chicken Chilli Garlic Noodles Bowl."
3488,149,309.00,4.00,0,13,12,2,487,149,2025-01-09,2025,1,January,1,9,1,13,Karnataka,Bengaluru,Uttarahalli,12,"Big Bowl",2,Recommended,487,"Chicken Chilli Garlic Noodles Bowl."
3489,149,309.00,4.00,0,29,12,2,487,149,2025-01-09,2025,1,January,1,9,1,29,Karnataka,Bengaluru,Dasarahalli,12,"Big Bowl",2,Recommended,487,"Chicken Chilli Garlic Noodles Bowl."
3490,23,319.00,2.00,4,13,12,2,514,23,2025-02-22,2025,2,February,1,22,7,13,Karnataka,Bengaluru,Uttarahalli,12,"Big Bowl",2,Recommended,514,"Kung Pao Chicken Bowl"
3491,23,319.00,5.00,53,29,12,2,514,23,2025-02-22,2025,2,February,1,22,7,29,Karnataka,Bengaluru,Dasarahalli,12,"Big Bowl",2,Recommended,514,"Kung Pao Chicken Bowl"
3492,12,319.00,4.00,47,22,12,2,514,12,2025-07-24,2025,7,July,3,24,29,22,Karnataka,Bengaluru,Whitefield,12,"Big Bowl",2,Recommended,514,"Kung Pao Chicken Bowl"
3498,33,139.00,4.00,30,1,14,2,589,33,2025-06-10,2025,6,June,2,10,23,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",14,KFC,2,Recommended,589,"Classic Chicken Roll"
3499,51,139.00,3.00,59,22,14,2,589,51,2025-05-24,2025,5,May,2,24,20,22,Karnataka,Bengaluru,Whitefield,14,KFC,2,Recommended,589,"Classic Chicken Roll"
3507,169,465.25,3.00,6,1,16,2,924,169,2025-04-19,2025,4,April,2,19,15,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",16,"Polar Bear",2,Recommended,924,"Red N White Ice Cream Cake"
3508,77,465.25,5.00,4,22,16,2,924,77,2025-08-13,2025,8,August,3,13,32,22,Karnataka,Bengaluru,Whitefield,16,"Polar Bear",2,Recommended,924,"Red N White Ice Cream Cake"
3526,168,250.00,4.00,58,22,11,2,1854,168,2025-07-15,2025,7,July,3,15,28,22,Karnataka,Bengaluru,Whitefield,11,"A2B - Adyar Ananda Bhavan",2,Recommended,1854,"Navarathna Kuruma"
3527,118,250.00,4.00,7,15,11,2,1854,118,2025-02-23,2025,2,February,1,23,8,15,Karnataka,Bengaluru,"Mysore Road",11,"A2B - Adyar Ananda Bhavan",2,Recommended,1854,"Navarathna Kuruma"
3528,117,250.00,4.00,28,27,11,2,1854,117,2025-08-11,2025,8,August,3,11,32,27,Karnataka,Bengaluru,Vidyaranyapura,11,"A2B - Adyar Ananda Bhavan",2,Recommended,1854,"Navarathna Kuruma"
3537,145,269.00,5.00,17,9,35,2,2624,145,2025-01-20,2025,1,January,1,20,3,9,Karnataka,Bengaluru,"Rr Nagar",35,"Daily Kitchen - Everyday Homely Meals",2,Recommended,2624,"Shahi Chicken - Everyday Thali"
3542,23,599.00,4.00,552,22,39,2,2940,23,2025-02-22,2025,2,February,1,22,7,22,Karnataka,Bengaluru,Whitefield,39,"Andhra Gunpowder",2,Recommended,2940,"Andhra Veg Meals (For 2)"
3565,3,339.00,4.00,0,22,42,2,1820,3,2025-01-15,2025,1,January,1,15,2,22,Karnataka,Bengaluru,Whitefield,42,"LunchBox - Meals and Thalis",2,Recommended,1820,"Paneer Tikka Masala Rumali Roti Lunchbox"
3566,73,339.00,4.00,0,5,29,2,1820,73,2025-08-14,2025,8,August,3,14,32,5,Karnataka,Bengaluru,"Kengeri Satellite Town",29,"LunchBox  Meals and Thalis",2,Recommended,1820,"Paneer Tikka Masala Rumali Roti Lunchbox"
3567,210,339.00,4.00,0,9,29,2,1820,210,2025-06-05,2025,6,June,2,5,22,9,Karnataka,Bengaluru,"Rr Nagar",29,"LunchBox  Meals and Thalis",2,Recommended,1820,"Paneer Tikka Masala Rumali Roti Lunchbox"
3574,31,410.00,5.00,58,22,22,2,3112,31,2025-07-07,2025,7,July,3,7,27,22,Karnataka,Bengaluru,Whitefield,22,"The Belgian Waffle Co.",2,Recommended,3112,"Almond brownie waffle cake (Single Layer)"
3581,28,259.00,4.00,0,30,13,2,557,28,2025-05-10,2025,5,May,2,10,18,30,Karnataka,Bengaluru,"maruti layout",13,"Olio - The Wood Fired Pizzeria",2,Recommended,557,"Blazing Onion & Paprika Pizza"
3582,58,259.00,4.00,0,12,13,2,557,58,2025-02-24,2025,2,February,1,24,8,12,Karnataka,Bengaluru,Kanakapura,13,"Olio - The Wood Fired Pizzeria",2,Recommended,557,"Blazing Onion & Paprika Pizza"
3583,173,259.00,4.00,0,22,13,2,557,173,2025-06-18,2025,6,June,2,18,24,22,Karnataka,Bengaluru,Whitefield,13,"Olio - The Wood Fired Pizzeria",2,Recommended,557,"Blazing Onion & Paprika Pizza"
3588,179,338.98,5.00,17,1,16,2,922,179,2025-07-03,2025,7,July,3,3,26,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",16,"Polar Bear",2,Recommended,922,"Tiramisu Grande Sundae Tub (480 ml)"
3592,162,329.00,4.00,208,22,23,2,1187,162,2025-08-23,2025,8,August,3,23,33,22,Karnataka,Bengaluru,Whitefield,23,"The Good Bowl",2,Recommended,1187,"Paneer Tikka Rice Bowl"
3593,38,329.00,4.00,0,9,19,2,1187,38,2025-08-19,2025,8,August,3,19,33,9,Karnataka,Bengaluru,"Rr Nagar",19,"Quick Crave",2,Recommended,1187,"Paneer Tikka Rice Bowl"
3594,72,329.00,4.00,150,5,23,2,1187,72,2025-08-25,2025,8,August,3,25,34,5,Karnataka,Bengaluru,"Kengeri Satellite Town",23,"The Good Bowl",2,Recommended,1187,"Paneer Tikka Rice Bowl"
3595,125,329.00,5.00,134,9,23,2,1187,125,2025-06-27,2025,6,June,2,27,25,9,Karnataka,Bengaluru,"Rr Nagar",23,"The Good Bowl",2,Recommended,1187,"Paneer Tikka Rice Bowl"
3624,177,99.00,4.00,48,22,32,2,2362,177,2025-04-16,2025,4,April,2,16,15,22,Karnataka,Bengaluru,Whitefield,32,Bakingo,2,Recommended,2362,"Blueberry Cup Cake"
3625,156,99.00,4.00,47,18,32,2,2362,156,2025-07-26,2025,7,July,3,26,29,18,Karnataka,Bengaluru,Banashankari,32,Bakingo,2,Recommended,2362,"Blueberry Cup Cake"
3628,154,1219.00,4.00,41,20,36,2,2704,154,2025-06-14,2025,6,June,2,14,23,20,Karnataka,Bengaluru,"Beml Layout",36,"RNR Biryani - Taste of 1953",2,Recommended,2704,"Donne Mutton Biryani Bucket (Serves 3 To 4)"
3634,126,599.00,4.00,3,22,44,2,3274,126,2025-07-13,2025,7,July,3,13,28,22,Karnataka,Bengaluru,Whitefield,44,"Sweet Truth - Cake and Desserts",2,Recommended,3274,"Red Velvet Cake (500 gm) (Eggless)"
3667,20,189.00,4.00,28,9,29,2,1814,20,2025-05-11,2025,5,May,2,11,19,9,Karnataka,Bengaluru,"Rr Nagar",29,"LunchBox  Meals and Thalis",2,Recommended,1814,"Aloo Paratha & Curd Meal (2 pcs)"
3668,156,189.00,4.00,0,5,29,2,1814,156,2025-07-26,2025,7,July,3,26,29,5,Karnataka,Bengaluru,"Kengeri Satellite Town",29,"LunchBox  Meals and Thalis",2,Recommended,1814,"Aloo Paratha & Curd Meal (2 pcs)"
