state,city,restaurant_name,location,category,dish_name,price_inr,rating,rating_count,order_date,id
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Drinks,"7 Up",57.00,4,8,2025-02-12,578
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Beverages,"Diet Coke",60.00,4,20,2025-05-03,579
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Drinks,"Coolberg Peach",118.75,5,1,2025-02-13,580
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Beverages,Coke,60.00,4,31,2025-08-01,581
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Beverages,"HRX 25g Protein Shake (Chocolate)",152.00,4,0,2025-08-16,582
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Drinks,"Coolberg Cranberry",118.75,5,2,2025-01-29,583
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Drinks,"Peach Ice Tea",99.00,4,1,2025-05-21,584
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Drinks,"Aam Panna",99.00,5,4,2025-01-12,585
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Recommended,"Veg Hakka Noodles Bowl.",269.00,4,0,2025-02-16,586
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Drinks,"Masala Shikanji",99.00,5,3,2025-04-05,587
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Beverages,"Lemon Iced Tea",85.00,4,0,2025-02-22,588
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Recommended,"Veg Chilli Garlic Noodles Bowl.",269.00,4,32,2025-01-02,589
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Drinks,"Lemon Ice Tea",99.00,5,4,2025-02-15,590
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Beverages,"Peach Iced Tea",85.00,4,1,2025-05-31,591
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Drinks,Water,28.50,4,2,2025-05-10,592
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Krispy Kreme Doughnuts and Coffee","Chocolate Iced Glazed  Doughnut",125.00,4,1,2025-05-24,593
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Extras,"Extra Crispy Noodles",20.00,4,9,2025-08-31,594
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Krispy Kreme Doughnuts and Coffee","Original Glazed Doughnut",100.00,4,0,2025-02-26,595
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Extras,"Momo Chutney",20.00,4,0,2025-08-30,596
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Krispy Kreme Doughnuts and Coffee","Chocolate Dream Cake Doughnut",129.00,3,3,2025-02-08,597
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Extras,"Schezwan Dip",20.00,4,0,2025-02-04,598
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Krispy Kreme Doughnuts and Coffee","Vanilla Choco Chip Doughnut",129.00,4,0,2025-04-19,599
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Extras,"Mayo Dip",20.00,4,0,2025-08-03,600
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Pasta Lunch Box","Lunch Box - Al Pesto Genovese Pasta",299.00,4,1,2025-06-30,601
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Pasta Lunch Box","Lunch Box - Classic Arrabbiata Pasta",299.00,4,5,2025-02-11,602
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Pasta Lunch Box","Lunch Box - Herbed Chicken Pesto Pasta",349.00,5,2,2025-07-05,603
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Pasta Lunch Box","Lunch Box - Pollo Di Arrabbiata Pasta",349.00,4,0,2025-06-16,604
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Desserts,"Choco Lava Cake",119.00,4,45,2025-05-22,605
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Desserts,"Tiramisu Doughnut Cake",139.00,3,3,2025-08-11,606
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Extras,"Sweet Chilli Dip",20.00,4,0,2025-02-16,607
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Half & Half Pizza","Half &Half Medium Pizza",508.00,3,3,2025-05-02,608
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Recommended,"8-Cheese Pizza",339.00,4,0,2025-02-16,609
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Half & Half Pizza","Half &Half Large Pizza",698.00,4,9,2025-05-13,610
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Recommended,"Four Cheese Pizza",299.00,4,0,2025-01-08,611
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Crazy Deals","Corn and Onion Pizza + Knots Combo",499.00,4,2,2025-06-12,612
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Recommended,"Deluxe Veggie Pizza",279.00,4,4,2025-04-03,613
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Crazy Deals","Deluxe Veggie Pizza + Knots Combo",499.00,4,1,2025-08-03,614
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Recommended,"Margherita Pizza",279.00,4,134,2025-06-03,615
Karnataka,Bengaluru,KFC,Kengeri,"EPIC VALUE MEALS FOR 1-2 (UP TO 22% OFF)","Classic Zinger Pepsi Bottle Combo",289.00,4,1,2025-06-10,616
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Royal 4in1 Pizza","Royal 4in1 Non Veg Pizza",1199.00,4,3,2025-08-09,617
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Recommended,"Blazing Onion & Paprika Pizza",259.00,4,0,2025-07-21,618
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Royal 4in1 Pizza","Royal 4in1 Veg Pizza",999.00,5,3,2025-08-23,619
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Recommended,"Country Feast Pizza",299.00,4,0,2025-02-16,620
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Royal 4in1 Pizza","Royal 4in1 Chef's Special Chicken Pizza",1199.00,4,2,2025-02-16,621
Karnataka,Bengaluru,KFC,Kengeri,"EPIC VALUE MEALS FOR 1-2 (UP TO 22% OFF)","Classic Chicken Roll Feast",398.00,4,1,2025-06-15,622
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Royal 4in1 Pizza","Royal 4in1 Gourmet Veg Pizza",1199.00,4,1,2025-05-26,623
Karnataka,Bengaluru,KFC,Kengeri,"EPIC VALUE MEALS FOR 1-2 (UP TO 22% OFF)","Double Chicken Roll Combo",458.00,4,0,2025-04-27,624
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Dips,"Pizza Chilli Oil",30.00,4,1,2025-08-27,625
Karnataka,Bengaluru,KFC,Kengeri,"EPIC VALUE MEALS FOR 1-2 (UP TO 22% OFF)","Classic Chicken Roll & Popcorn Meal",338.00,4,13,2025-05-14,626
Karnataka,Bengaluru,KFC,Kengeri,Recommended,"Korean & Thai Roll Chicken Meal",569.00,5,9,2025-02-16,627
Karnataka,Bengaluru,KFC,Kengeri,"EPIC VALUE MEALS FOR 1-2 (UP TO 22% OFF)","Rice & Chicken Popcorn Delight Meal",458.00,4,0,2025-02-27,628
Karnataka,Bengaluru,KFC,Kengeri,Recommended,"Indian Tandoori Roll Chicken Meal",419.00,5,44,2025-01-09,629
Karnataka,Bengaluru,KFC,Kengeri,"EPIC VALUE MEALS FOR 1-2 (UP TO 22% OFF)","Veg Rice & Patty Duo meal",458.00,3,1,2025-02-13,630
Karnataka,Bengaluru,KFC,Kengeri,Recommended,"Korean Tangy Roll & Popcorn Chicken Meal",319.00,5,16,2025-02-16,631
Karnataka,Bengaluru,KFC,Kengeri,"EPIC SAVINGS BUCKET FOR 3-4 (UP TO 32% OFF)","Ultimate Savings Chicken Bucket",749.00,4,129,2025-06-22,632
Karnataka,Bengaluru,KFC,Kengeri,"EPIC SAVINGS BUCKET FOR 3-4 (UP TO 32% OFF)","All in One Chicken Bucket",579.00,4,26,2025-06-09,633
Karnataka,Bengaluru,KFC,Kengeri,Recommended,"Thai Spicy Roll & Zinger Chicken Meal",419.00,5,17,2025-07-05,634
Karnataka,Bengaluru,KFC,Kengeri,"EPIC SAVINGS BUCKET FOR 3-4 (UP TO 32% OFF)","Big 12 - Chicken Bucket",799.00,4,81,2025-06-22,635
Karnataka,Bengaluru,KFC,Kengeri,Recommended,"American Roll & Popcorn Chicken Meal",299.00,4,13,2025-08-24,636
Karnataka,Bengaluru,KFC,Kengeri,"EPIC SAVINGS BUCKET FOR 3-4 (UP TO 32% OFF)","Big 8 - Chicken Bucket",749.00,4,80,2025-02-16,637
Karnataka,Bengaluru,KFC,Kengeri,Recommended,"Thai Spicy Roll & Popcorn Chicken Meal",319.00,4,8,2025-05-25,638
Karnataka,Bengaluru,KFC,Kengeri,"RICE BOWLZ","Duo Popcorn Chicken Rice Bowl - Biryani Style",428.57,5,7,2025-02-16,639
Karnataka,Bengaluru,KFC,Kengeri,Recommended,"Korean Tangy Roll & Zinger Chicken Meal",419.00,4,9,2025-08-18,640
Karnataka,Bengaluru,KFC,Kengeri,"RICE BOWLZ","Popcorn Rice & Pepsi Bottle Combo",309.94,4,5,2025-05-29,641
Karnataka,Bengaluru,KFC,Kengeri,Recommended,"Korean Tangy Chicken Roll",139.00,4,48,2025-01-07,642
Karnataka,Bengaluru,KFC,Kengeri,"RICE BOWLZ","Classic Chicken Rice Bowl - Biryani Style",230.00,4,3,2025-02-16,643
Karnataka,Bengaluru,KFC,Kengeri,Recommended,"Thai Spicy Chicken Roll",139.00,4,16,2025-06-23,644
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Recommended,"Fiery Jalapeno & Paprika Pizza",269.00,4,0,2025-06-11,645
Karnataka,Bengaluru,KFC,Kengeri,Recommended,"Indian Tandoori Chicken Roll",139.00,4,56,2025-05-21,646
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Recommended,"Creamy Spinach Popeye Pizza",349.00,5,13,2025-04-25,647
Karnataka,Bengaluru,KFC,Kengeri,Recommended,"Indian Spicy Veg Roll",139.00,4,34,2025-06-17,648
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Recommended,"Mexican Wave Pizza",299.00,4,72,2025-04-15,649
Karnataka,Bengaluru,KFC,Kengeri,Recommended,"Classic Chicken Roll",139.00,5,85,2025-06-19,650
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Recommended,"Ultimate Spinach Pizza",299.00,4,23,2025-05-15,651
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Recommended,"Peppy Paneer Pizza",329.00,4,0,2025-07-15,652
Karnataka,Bengaluru,KFC,Kengeri,Recommended,"Double Chicken Roll",169.00,4,69,2025-05-17,653
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Recommended,"Paneer Red-Hot Pizza",349.00,4,15,2025-02-27,654
Karnataka,Bengaluru,KFC,Kengeri,Recommended,"Gold Edition - Chicken Zinger Burger & Fries",329.00,4,31,2025-06-27,655
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Recommended,"Farmhouse Pizza",339.00,4,53,2025-04-24,656
Karnataka,Bengaluru,KFC,Kengeri,Recommended,"Gold Edition - Veg Zinger Burger",239.00,4,8,2025-01-27,657
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Recommended,"Five Pepper Pizza",339.00,4,27,2025-08-25,658
Karnataka,Bengaluru,KFC,Kengeri,Recommended,"Chatpata Chana Veg Burger - 2 pc",299.00,5,6,2025-05-02,659
Karnataka,Bengaluru,KFC,Kengeri,"RICE BOWLZ","Smoky Red Chicken Rice Bowl - Biryani Style",230.00,4,4,2025-04-28,660
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Recommended,"Farmer's Pick Pizza",349.00,4,12,2025-02-16,661
Karnataka,Bengaluru,KFC,Kengeri,Recommended,"2 x Chatpata Chana Veg Burger & Fries combo",269.00,4,1,2025-07-13,662
Karnataka,Bengaluru,KFC,Kengeri,"RICE BOWLZ","Popcorn Chicken Rice Bowl - Biryani Style",230.00,5,12,2025-08-01,663
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Recommended,"Smoked Hawaiian Pizza",349.00,4,17,2025-06-06,664
Karnataka,Bengaluru,KFC,Kengeri,"RICE BOWLZ","Veg Rice Bowl - Biryani Style",199.00,4,7,2025-07-22,665
Karnataka,Bengaluru,KFC,Kengeri,Recommended,"2 x Chatpata Chana Veg Burger Meal",309.00,4,0,2025-01-05,666
Karnataka,Bengaluru,KFC,Kengeri,"RICE BOWLZ","Popcorn Chicken Rice Bowlz & Wings Meal",699.05,5,7,2025-08-17,667
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Recommended,"Veggie Volcano Pizza",349.00,5,11,2025-04-30,668
Karnataka,Bengaluru,KFC,Kengeri,Recommended,"Spicy Zinger Burger and Popcorn Meal",449.00,5,15,2025-01-29,669
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Recommended,"Four Seasons Pizza",379.00,5,6,2025-06-13,670
Karnataka,Bengaluru,KFC,Kengeri,Recommended,"Spicy Zinger Burger",229.00,5,150,2025-06-14,671
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Recommended,"Greek Goddess Pizza",379.00,5,44,2025-08-05,672
Karnataka,Bengaluru,KFC,Kengeri,ROLLS,"Korean & Thai Roll Chicken Meal",569.00,5,9,2025-06-15,673
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Recommended,"Mediterranean Pizza",369.00,4,49,2025-01-21,674
Karnataka,Bengaluru,KFC,Kengeri,ROLLS,"Indian Tandoori Roll Chicken Meal",419.00,5,44,2025-02-16,675
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Oh-so-Cheesy (New Launch)","8-Cheese Pizza",339.00,4,0,2025-06-13,676
Karnataka,Bengaluru,KFC,Kengeri,ROLLS,"Korean Tangy Roll & Popcorn Chicken Meal",319.00,5,16,2025-05-16,677
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Oh-so-Cheesy (New Launch)","8-Cheese Forest Chicken Pizza",419.00,4,0,2025-05-18,678
Karnataka,Bengaluru,KFC,Kengeri,ROLLS,"Thai Spicy Roll & Zinger Chicken Meal",419.00,5,17,2025-08-28,679
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Oh-so-Cheesy (New Launch)","8-Cheese Spinach Mushroom Pizza",399.00,4,0,2025-04-11,680
Karnataka,Bengaluru,KFC,Kengeri,ROLLS,"American Roll & Popcorn Chicken Meal",299.00,4,13,2025-04-19,681
Karnataka,Bengaluru,KFC,Kengeri,ROLLS,"Thai Spicy Roll & Popcorn Chicken Meal",319.00,4,8,2025-02-16,682
Karnataka,Bengaluru,KFC,Kengeri,ROLLS,"Korean Tangy Roll & Zinger Chicken Meal",419.00,4,9,2025-02-16,683
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Oh-so-Cheesy (New Launch)","Four Cheese Forest Chicken Pizza",399.00,4,0,2025-07-20,684
Karnataka,Bengaluru,KFC,Kengeri,ROLLS,"Korean Tangy Chicken Roll",139.00,4,48,2025-05-25,685
Karnataka,Bengaluru,KFC,Kengeri,ROLLS,"Thai Spicy Chicken Roll",139.00,4,16,2025-02-16,686
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Oh-so-Cheesy (New Launch)","Four Cheese Pizza",299.00,4,0,2025-06-01,687
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Oh-so-Cheesy (New Launch)","Four Cheese Spinach Mushroom Pizza",379.00,4,0,2025-07-11,688
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Stuffed Garlic Breads","Garlic Breadsticks",159.00,4,2,2025-08-15,689
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Stuffed Garlic Breads","Classic Stuffed Garlic Bread",219.00,5,4,2025-06-26,690
Karnataka,Bengaluru,KFC,Kengeri,ROLLS,"Indian Tandoori Chicken Roll",139.00,4,56,2025-08-05,691
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Stuffed Garlic Breads","Corn And Cheese Stuffed Garlic Bread",249.00,2,3,2025-04-09,692
Karnataka,Bengaluru,KFC,Kengeri,ROLLS,"Indian Spicy Veg Roll",139.00,4,34,2025-02-14,693
Karnataka,Bengaluru,KFC,Kengeri,"RICE BOWLZ","Plain Rice Bowlz",139.00,5,13,2025-06-13,694
Karnataka,Bengaluru,KFC,Kengeri,"HOT & CRISPY CHICKEN & WINGS","Hot & Crispy Chicken - 8 pcs",799.05,3,39,2025-08-15,695
Karnataka,Bengaluru,KFC,Kengeri,"HOT & CRISPY CHICKEN & WINGS","Hot & Crispy Chicken - 6 pcs",639.00,3,73,2025-05-27,696
Karnataka,Bengaluru,KFC,Kengeri,ROLLS,"Classic Chicken Roll",139.00,5,85,2025-05-12,697
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Stuffed Garlic Breads","Paneer Tikka Stuffed Garlic Bread",279.00,4,0,2025-08-28,698
Karnataka,Bengaluru,KFC,Kengeri,"HOT & CRISPY CHICKEN & WINGS","Hot & Crispy Chicken - 4 pcs",449.00,4,119,2025-01-20,699
Karnataka,Bengaluru,KFC,Kengeri,ROLLS,"Double Chicken Roll",169.00,4,69,2025-02-05,700
Karnataka,Bengaluru,KFC,Kengeri,"HOT & CRISPY CHICKEN & WINGS","Hot & Crispy Chicken- 2 pcs",230.00,4,259,2025-07-04,701
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Pepperoni Pizza - Chef's Special","Chicken Pepperoni Pizza",379.00,4,25,2025-02-05,702
Karnataka,Bengaluru,KFC,Kengeri,"HOT & CRISPY CHICKEN & WINGS","Hot Chicken Wings - 4 pcs",185.00,4,793,2025-05-26,703
Karnataka,Bengaluru,KFC,Kengeri,BURGERS,"Gold Edition - Chicken Zinger Burger & Fries",329.00,4,31,2025-02-16,704
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Pepperoni Pizza - Chef's Special","Pork Pepperoni Pizza",379.00,4,2,2025-07-29,705
Karnataka,Bengaluru,KFC,Kengeri,"HOT & CRISPY CHICKEN & WINGS","Hot & Crispy Chicken - 1 pc",119.00,4,190,2025-02-16,706
Karnataka,Bengaluru,KFC,Kengeri,BURGERS,"Gold Edition - Veg Zinger Burger",239.00,4,8,2025-06-08,707
Karnataka,Bengaluru,KFC,Kengeri,"BONELESS CHICKEN POPCORN","Chicken Popcorn - Large",249.00,4,493,2025-08-21,708
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Pepperoni Pizza - Chef's Special","Spicy Chicken Pepperoni Pizza",379.00,5,6,2025-08-29,709
Karnataka,Bengaluru,KFC,Kengeri,"BONELESS CHICKEN POPCORN","Chicken Popcorn - Medium",199.00,4,818,2025-02-18,710
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Pepperoni Pizza - Chef's Special","Pepperoni Bacon Pie Pizza",379.00,4,22,2025-08-19,711
Karnataka,Bengaluru,KFC,Kengeri,"BONELESS CHICKEN POPCORN","2 x Medium Chicken Popcorn",399.00,4,36,2025-01-14,712
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Loaded Nachos","Non-Veg Loaded Nachos",249.00,4,0,2025-04-06,713
Karnataka,Bengaluru,KFC,Kengeri,"BONELESS CHICKEN POPCORN","Chicken Popcorn - Regular",125.00,4,359,2025-05-23,714
Karnataka,Bengaluru,KFC,Kengeri,BURGERS,"Chatpata Chana Veg Burger - 2 pc",299.00,5,6,2025-01-19,715
Karnataka,Bengaluru,KFC,Kengeri,"GRILLED SMOKY RED CHICKEN","5 Pc Smoky Chicken Mojito Combo",628.00,4,0,2025-06-08,716
Karnataka,Bengaluru,KFC,Kengeri,BURGERS,"2 x Chatpata Chana Veg Burger & Fries combo",269.00,4,1,2025-07-08,717
Karnataka,Bengaluru,KFC,Kengeri,"GRILLED SMOKY RED CHICKEN","Smoky Red Grilled Chicken - 5 pc",549.00,5,62,2025-01-01,718
Karnataka,Bengaluru,KFC,Kengeri,BURGERS,"2 x Chatpata Chana Veg Burger Meal",309.00,4,0,2025-04-18,719
Karnataka,Bengaluru,KFC,Kengeri,"GRILLED SMOKY RED CHICKEN","Smoky Red Grilled Chicken - 2 pc",249.00,4,113,2025-04-27,720
Karnataka,Bengaluru,KFC,Kengeri,BURGERS,"Spicy Zinger Burger and Popcorn Meal",449.00,5,15,2025-07-01,721
Karnataka,Bengaluru,KFC,Kengeri,"GRILLED SMOKY RED CHICKEN","Smoky Red Grilled Chicken - 1 pc",124.76,4,69,2025-02-23,722
Karnataka,Bengaluru,KFC,Kengeri,"FLAT 179 SPECIAL MEALS/BUCKET","Classic Zinger Burger",209.00,4,71,2025-04-28,723
Karnataka,Bengaluru,KFC,Kengeri,"FLAT 179 SPECIAL MEALS/BUCKET","Zinger Burger - Veg",199.00,5,9,2025-01-03,724
Karnataka,Bengaluru,KFC,Kengeri,"FLAT 179 SPECIAL MEALS/BUCKET","Tandoori Zinger Burger",208.57,4,59,2025-05-24,725
Karnataka,Bengaluru,KFC,Kengeri,"FLAT 179 SPECIAL MEALS/BUCKET","4 Pc Hot Wings & Medium Fries",278.10,4,51,2025-08-03,726
Karnataka,Bengaluru,KFC,Kengeri,"FLAT 179 SPECIAL MEALS/BUCKET","4 Pc Hot Wings & Regular Popcorn",294.29,4,170,2025-07-04,727
Karnataka,Bengaluru,KFC,Kengeri,"FLAT 179 SPECIAL MEALS/BUCKET","2 Veg Patty & Medium Fries",254.29,4,11,2025-07-22,728
Karnataka,Bengaluru,KFC,Kengeri,"FLAT 179 SPECIAL MEALS/BUCKET","1 Regular Popcorn & Medium Fries",214.29,4,17,2025-01-12,729
Karnataka,Bengaluru,KFC,Kengeri,"FLAT 179 SPECIAL MEALS/BUCKET","1 Hot & Crispy with Regular Popcorn",230.48,4,9,2025-02-16,730
Karnataka,Bengaluru,KFC,Kengeri,"FLAT 179 SPECIAL MEALS/BUCKET","1 Hot & Crispy with Medium Fries",214.29,5,5,2025-08-12,731
Karnataka,Bengaluru,KFC,Kengeri,"FLAT 179 SPECIAL MEALS/BUCKET","2 pc Hot & Crispy Chicken",229.52,4,50,2025-01-16,732
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Loaded Nachos","Veg Loaded Nachos",239.00,4,0,2025-06-01,733
Karnataka,Bengaluru,KFC,Kengeri,"FLAT 179 SPECIAL MEALS/BUCKET","Large Chicken Popcorn",248.57,4,31,2025-07-19,734
Karnataka,Bengaluru,KFC,Kengeri,"FLAT 179 SPECIAL MEALS/BUCKET","2 Pcs Smoky Red Chicken",248.57,4,23,2025-04-12,735
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Cheesy Pizza Mania Box","Cheesy Mania Corn Pizza Box",219.00,3,3,2025-05-31,736
Karnataka,Bengaluru,KFC,Kengeri,"FLAT 179 SPECIAL MEALS/BUCKET","Rice Bowlz - Classic Chicken",229.52,5,4,2025-07-23,737
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Cheesy Pizza Mania Box","Cheesy Mania Herbed Chicken Pizza Box",249.00,5,9,2025-07-09,738
Karnataka,Bengaluru,KFC,Kengeri,"FLAT 179 SPECIAL MEALS/BUCKET","Rice Bowlz- Smoky Red Chicken",229.52,4,4,2025-06-01,739
Karnataka,Bengaluru,KFC,Kengeri,"FLAT 179 SPECIAL MEALS/BUCKET","Rice Bowlz - Popcorn Chicken",229.52,4,21,2025-06-05,740
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Cheesy Pizza Mania Box","Cheesy Mania Peri Peri Paneer Pizza Box",239.00,4,7,2025-08-12,741
Karnataka,Bengaluru,KFC,Kengeri,"FLAT 179 SPECIAL MEALS/BUCKET","Rice Bowlz - Veg",199.05,5,7,2025-04-27,742
Karnataka,Bengaluru,KFC,Kengeri,"SIDES AND DIPS","Gold Edition - Regular Fries",149.00,5,4,2025-01-08,743
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Cheesy Pizza Mania Box","Chessy Mania Margherita Pizza Box",229.00,4,1,2025-02-06,744
Karnataka,Bengaluru,KFC,Kengeri,"SIDES AND DIPS","Peri Peri Chicken Strips - 3 pc",179.00,4,175,2025-05-02,745
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Guiltfree By Eatfit!","Deluxe Veggie Pizza [Multigrain]",289.00,4,4,2025-01-12,746
Karnataka,Bengaluru,KFC,Kengeri,"SIDES AND DIPS","Peri Peri Chicken Leg Piece - 1 pc",115.00,2,4,2025-04-02,747
Karnataka,Bengaluru,KFC,Kengeri,"SIDES AND DIPS","2 pc Veg Patty",155.00,5,112,2025-06-13,748
Karnataka,Bengaluru,KFC,Kengeri,"SIDES AND DIPS","French Fries - Large",139.00,4,583,2025-02-16,749
Karnataka,Bengaluru,KFC,Kengeri,"SIDES AND DIPS","French Fries - Medium",99.00,4,291,2025-05-16,750
Karnataka,Bengaluru,KFC,Kengeri,"SIDES AND DIPS","Pack of 4 Dips",109.52,4,41,2025-07-05,751
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Guiltfree By Eatfit!","Paneer Red Hot Pizza [Multigrain]",349.00,5,4,2025-04-23,752
Karnataka,Bengaluru,KFC,Kengeri,"SIDES AND DIPS","Pack of 2 Dips",57.14,5,90,2025-02-16,753
Karnataka,Bengaluru,KFC,Kengeri,"SIDES AND DIPS","Tandoori Flavour Dip - 20 gm",28.57,5,39,2025-06-27,754
